RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996.00,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997.00,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998.00,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999.00,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000.00,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001.00,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002.00,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003.00,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004.00,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005.00,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006.00,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007.00,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008.00,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009.00,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010.00,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011.00,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012.00,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013.00,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014.00,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
1165,Marion,IN,Indianapolis,18,97,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000,112900,113400,114600,115400,115500,115600,115800,116000,116300,116800,117500,118500,118900,118800,118800,119500,120200,120800,121200,121600,121900,122200,122000,121600,121400,121300,121000,120700,120600,120800,121200,121600,121300,121000,120800,120700,120400,120100,119700,119600,119600,119800,120200,120600,120500,120400,120400,120200,119900,119500,118900,118200,116900,115200,113900,112700,111200,109700,108400,107000,105400,103900,102600,101900,101600,101600,101700,101700,101100,100500,100200,100200,100500,100800,100500,99600,98800,98300,98500,98500,98000,97100,96200,95300,95000,94900,94500,94100,93500,92800,92000,92800,96200,99300,100500,100800,100800,100800,101600,102800,104600,106600,106800,105200,103200,102100,102000,103400,105300,107100,108200,109000,109000,108400,107700,107300,106400,105700,106100,105800,104500,103300,102800,102400,102300,102600,103300,103600,103600,103500,104100,104700,105200,105800,106600,107500,107700,107200,107200
324,Wake,NC,Raleigh,37,183,52,143400,144200,144600,145200,145500,145800,146000,146300,146800,147400,147600,147900,148200,148500,148600,148600,149000,149400,149500,149900,150600,151200,151600,151800,151900,152400,152900,153400,153800,154400,155400,156400,156900,157600,158700,159500,159900,160300,161100,162100,162800,163000,163100,163500,164100,164700,165300,165700,166100,166300,166600,166600,166500,166500,166700,166900,166700,166800,167100,167300,167500,167800,167900,167800,167800,168100,168500,168700,169000,169400,169800,170100,170700,171200,171700,171900,172200,172500,172800,172700,172700,172800,172900,172700,172400,172000,171800,172000,172400,172600,172900,173600,174100,174500,175200,175700,176000,176300,176900,177500,178100,178500,179000,179400,180000,180800,181500,182400,183400,184300,185400,186300,187200,188200,189000,189700,190900,192000,193000,193900,195000,196100,197000,197900,199100,200200,201200,202300,203400,204500,205400,206400,207600,208600,209100,209500,210300,211000,211600,212300,212500,212200,211900,211800,211700,211700,211900,212200,212200,211900,211600,211000,210000,209200,208500,207800,207100,206800,206400,206200,205900,205700,205700,205700,205400,205300,205200,205000,204500,204100,203700,203300,202700,202000,200800,199500,198400,197500,196800,196100,195300,194400,193800,193200,192700,192700,192800,193100,193500,194000,194600,195300,195800,196000,196100,196400,196400,196500,196500,197000,197800,198700,199300,199900,200800,201700,202900,204100,205200,206200,207900,209400,210500,211300,212100,212900,214400,215900,216800,217400,218100,218600,219500,220700,221700,222300,223300,224200,224900,225900,227200,228300,229100,229600,229900
2337,Hartford,CT,Hartford,9,3,53,128600,129300,129700,129900,129900,130000,130100,130200,130300,130400,130600,130700,130600,130400,130100,130100,130200,130100,130200,130500,130900,131700,133000,133800,133900,133900,133900,134000,134300,134700,135100,135800,136700,137900,138900,139800,140700,141500,142200,143000,143800,144500,145300,146100,146700,147900,149400,150500,150800,151400,152600,153900,154900,155800,157000,158200,159100,159800,160900,162500,163800,164800,165600,166300,167100,168400,169600,170600,171900,173200,173800,174700,176300,178400,180600,182700,184800,186500,188200,190000,192100,194500,196400,197600,198600,199500,200300,201200,202600,204500,206100,207500,209000,210400,211700,213200,215200,217800,220600,223600,226400,228500,230200,232100,233900,235600,237400,239200,241000,242700,244400,246000,247700,249500,251400,253100,254500,255500,256300,257500,258700,259400,259700,259600,259200,259100,259000,258500,258100,258300,259300,260000,260200,260200,260200,259700,259100,258200,257100,255800,254300,252500,250800,249700,249100,248400,247700,247100,246400,245700,245400,245200,244800,244000,243200,242000,240600,239300,238200,237300,236900,236800,236800,237100,237400,237500,237400,237200,236900,236700,236300,235700,234800,233800,232900,232000,231200,230600,229700,228300,226500,225100,224100,223500,222900,222100,221300,220500,219900,219700,219800,220300,220800,220900,220800,220500,220100,219300,218500,217900,218000,218400,218400,218500,218900,219200,219400,220100,221100,222200,223000,223700,224300,224400,224300,224400,224200,223900,223400,222500,221600,221200,220800,220400,219900,219400,219100,219000,218900,219100,219500,220000,220300,220100,219700
489,Duval,FL,Jacksonville,12,31,54,79200,79400,79400,79400,79400,79200,79100,79400,79600,79700,80200,80500,80600,80700,80900,80900,81000,81300,81900,82300,82600,83100,83700,84000,83900,84000,84300,84500,84600,85100,85300,84900,84900,85800,86500,87100,87800,88700,89300,89700,90000,90600,91000,91300,91600,92200,92700,93100,93400,93900,94400,94900,95400,95800,96300,97000,97700,98200,98500,99000,99800,100500,101100,102000,102800,103600,104500,105500,106300,107000,107900,108700,109700,110500,111200,111800,112500,113200,114000,114900,116200,117200,118000,118900,119600,120300,121200,122500,123800,124800,125800,127000,128100,129200,130600,131800,132900,133900,135100,136400,138100,139900,141500,143200,145100,147000,149000,151200,153400,156100,158900,161600,164100,166900,169400,171900,174400,176800,179200,181500,183900,186100,188000,189500,190400,190800,191300,191500,190600,189200,188300,187800,187200,186700,186000,185000,183700,182700,181700,180900,179600,178400,177100,175700,174200,172500,170400,168500,166700,164500,162200,160000,158800,158100,156800,154800,152700,150600,148900,147700,146800,145900,145000,144100,143200,142200,141000,139500,138100,136700,135200,133500,131800,130100,128200,126200,124400,122800,121400,120000,118500,117200,115900,114500,113200,112100,111300,110600,110000,109500,109100,109100,109000,108700,108400,108200,108300,108900,109600,110000,110300,111000,111800,112800,113900,115300,117000,118700,120200,121800,123300,124500,125600,126500,127100,128200,129800,131600,132700,133400,133800,134200,134700,135500,136000,136300,136800,137200,137500,137900,138500,139600,141100,141900,142300
3246,Prince Georges,MD,Washington,24,33,55,137000,137300,137600,137600,137500,137500,137700,137800,137900,138000,138100,138000,138000,138000,138000,137800,137400,137100,137100,137200,137300,137600,138000,138300,138400,138500,138300,138400,138600,138700,138500,138300,138300,138800,139100,139500,139800,140100,140200,140700,141400,142000,142600,143300,143700,144300,144800,145400,145800,146400,146700,146900,146600,146100,145900,146400,147300,148300,149700,151400,152900,154300,155700,156800,158000,159100,160200,161300,162300,163500,165000,166500,167600,169000,170700,172300,174000,176000,178100,180200,182800,185500,188000,190300,192500,194700,196700,198500,200600,203400,206500,209400,212100,214900,217800,220700,223700,227000,230800,235900,241600,247000,252000,257400,263200,269000,274500,280100,286400,293200,300100,307100,314300,321700,328700,335000,340100,344300,348000,352000,355700,358900,361700,364200,365700,366000,365600,365000,364300,364000,364100,364100,364100,363800,363200,361300,358300,355600,353800,351100,347500,343300,338100,332100,326800,321700,316500,311300,306300,301000,295800,290600,285900,282100,278600,274600,271100,267400,262900,258600,255100,252000,249000,246500,244100,242400,241100,239400,236900,234900,233200,230700,228000,225900,224400,223400,222400,220500,218400,217100,215100,211700,208500,206500,205300,204200,202500,201100,200200,199800,199900,200200,200300,200600,201500,203200,204800,205900,207100,208800,210500,212400,214700,216600,218300,220500,223300,226600,229900,232400,234600,235900,236300,237100,238900,241300,245800,251300,256000,259100,260800,261400,262200,263500,264700,265100,264600,263900,263400,263400,263600,263700,264500,266500,268300
2815,New Haven,CT,New Haven,9,9,56,132700,132700,132400,131900,131600,131000,130500,130200,130100,130400,131100,131700,131900,131800,131900,131900,131900,132100,132600,132900,133100,133800,134800,135900,136700,137000,137100,137300,137600,138300,139100,139600,140400,141600,142700,143500,144300,145200,146400,147700,148800,149700,150500,151400,152800,154100,155000,155800,156500,157500,158600,159400,160000,160900,161900,163100,164200,165200,166400,167700,168900,170100,171200,172500,174300,176200,177800,179400,181100,182700,183900,184900,186400,188500,190900,193400,195700,197800,200500,203600,206100,208600,211400,214400,217400,219600,221600,223600,225600,227300,229000,231100,233300,235500,237900,240000,242500,245600,249200,252400,255500,258300,260700,262800,265000,267400,269700,271800,273900,276300,279000,282100,285800,289000,291300,293200,294600,295500,296200,296800,296800,295900,294500,293400,292600,292300,292400,292500,292300,292400,292700,292800,292400,291200,289600,287900,286100,284500,283400,282700,281400,278900,276500,274900,273600,272200,270900,269200,267400,266100,264800,263100,261300,260100,259100,257800,256100,254200,252500,251800,251300,250600,249900,249700,249700,250000,250200,250100,250000,250500,250800,249600,247700,245900,243600,240900,239000,237800,236600,235300,234300,234100,234400,234700,234400,233200,231800,230600,229400,228100,227200,226900,226700,226000,225100,224700,224800,224900,225000,225100,224900,224800,224800,225000,225400,225800,226500,227500,228500,229800,230700,230900,231800,232900,232600,231900,232300,233500,234100,233700,232700,231500,230500,230100,229700,229800,230200,230600,230500,230100,229300,228600,228200,228300,228300
1155,Macomb,MI,Detroit,26,99,57,118200,118800,119000,119200,119700,120000,120200,120600,121200,121900,122600,123300,124200,125100,125700,126200,126900,127800,128400,129100,129900,130400,130700,131100,131600,131900,132400,133300,134100,134700,135500,136000,136500,137200,138200,139400,140000,140200,140700,141300,142200,143100,143700,144200,144800,145800,147000,148000,148900,149800,150800,151600,152400,153300,154000,154900,155600,155900,156000,156400,156900,157700,159000,160100,160300,160800,161700,162700,163400,163700,163500,163300,163600,164100,164000,163600,163400,163200,163100,163200,163700,164500,165700,166300,166800,167300,167900,168700,169500,169800,169900,170300,170400,170400,170600,170900,170900,171000,171100,171400,171700,172100,172300,172300,172500,172500,172700,172900,173300,173500,173600,173500,173600,173800,173900,173900,173900,173800,173400,173000,172700,172500,172200,171500,170700,170100,169300,168300,167500,166700,165800,164900,163900,162600,161400,160400,159300,157900,156500,154900,153100,151400,149900,148100,146000,143400,140700,138200,135600,133200,131100,128900,127000,125200,123400,121500,119600,117600,115700,113900,112400,110900,109700,109100,108500,107800,107200,106600,106000,105800,105800,105700,105300,104700,103800,102700,101500,100300,99400,99100,98900,98200,97300,96600,96100,95900,96100,96200,96500,97000,97500,97900,98500,99400,100700,102000,103400,104900,106100,107300,108600,109600,110500,111600,112700,114300,116500,118700,120600,122500,124600,126600,128200,129600,130700,131400,132600,134100,135000,135800,136500,136800,137200,137800,138200,138700,139400,140200,140800,141200,141500,141800,142300,143100,143600
204,Kern,CA,Bakersfield,6,29,58,86100,86300,86700,87000,87300,87400,87400,87400,87400,87400,87500,87600,87400,87300,87300,87200,86700,86200,85900,85900,86000,86200,86600,87000,87200,87300,87500,87700,87900,88100,88200,88300,88600,89100,89400,89600,89800,89900,89900,90000,90100,90300,90700,90900,91100,91400,91900,92200,92600,93200,93700,94100,94500,94700,95100,95600,96000,96400,97000,97700,98400,99100,99800,100300,100600,101000,101800,102600,103400,104500,105800,107000,108000,108700,109200,110100,111400,112900,114200,115500,117300,119200,121200,123200,125000,126700,128300,130000,131900,133800,135800,138200,140800,143400,146200,149200,152700,157500,162900,168600,174700,180800,186700,192500,198000,203200,208500,214500,220500,226100,232000,238400,245100,251700,257600,263200,268000,271100,273400,275700,277300,278000,277800,276600,274800,273500,272200,269900,267100,265000,262900,261100,259300,256800,253300,249200,244900,240200,235500,230700,225900,221500,216700,210700,205000,200100,195700,191400,186400,181200,176800,172600,169100,166200,163100,159300,155600,152300,150000,148600,147100,145100,143300,142100,141100,140300,140000,139700,139400,139400,139100,138400,137800,136900,135800,134900,133800,132100,130700,129700,128600,127300,126100,124900,124000,123900,123900,123700,123700,123800,124000,124600,125700,126700,127300,127900,128900,130100,131200,132500,133900,135400,137200,139200,141500,143900,146200,148600,151600,154700,157400,159600,161700,163600,164900,165500,166000,166700,167500,168100,168600,169400,169700,170000,170600,171600,173100,174900,176100,176800,177400,178100,178400,178700,178900
2061,Ventura,CA,Ventura,6,111,59,201000,201500,201400,200900,200400,199900,199100,198600,198700,199300,199800,199600,198900,198900,199100,199700,200700,202200,203900,206000,208000,210200,212600,214900,216800,218500,220100,221900,223600,225500,227300,229000,230800,233100,235300,236900,238000,240000,242800,245200,247000,249100,251100,253200,255800,258500,261100,263800,266000,268200,271300,275000,277900,279600,281300,283600,286100,288400,290700,292100,293300,294900,297000,299600,302300,304900,307800,311200,315200,319300,323000,326900,331600,336600,341600,347100,353800,361300,369200,377300,384000,390400,398200,406000,412700,418400,423800,429500,436300,444200,452900,460600,468500,477500,487800,498500,510700,522600,534500,547100,558800,567500,574800,582200,588500,592700,596800,603300,611600,620500,627400,631000,634000,639000,644000,649500,654700,659200,662600,666700,670300,671900,671200,669700,666400,661000,655000,650100,644500,638200,632200,625800,617400,609800,602500,595000,586700,579400,573700,567700,558900,549300,539700,529500,520000,511400,503300,496200,490600,485300,478300,467800,462100,463900,466400,463900,460700,457800,456200,455600,455500,455300,454500,454800,455700,455200,453900,453600,453700,452500,450000,447600,446500,445500,444100,443200,441800,439200,436100,432900,428900,425600,423000,420000,416800,414800,413600,413500,413500,412200,410800,410600,410900,412000,414400,417500,420100,422600,426100,430400,434800,439500,445000,451100,458000,466000,474300,481900,488600,494700,501300,508100,512600,514000,514400,517100,522200,526900,529700,531600,533100,533500,533600,534500,536000,537400,540400,544500,546300,546500,548200,551600,554900,558100,560800
2802,Middlesex,NJ,New York,34,23,60,148400,148000,147500,146900,146400,146200,146100,145700,145200,145100,145300,145400,145600,145500,145000,144300,143800,143700,143900,144100,144600,145700,146700,147500,148000,148300,148100,148000,148000,148100,148500,149400,150300,151400,152800,153700,154000,154600,155700,156800,157800,158600,159400,160900,162600,163900,164900,166200,167300,168600,170300,172100,173500,175200,176800,178500,180000,181700,183200,185000,187100,189400,191300,193600,196500,199500,202600,204900,206700,208800,211600,214400,216900,218900,221000,224000,227700,231000,233700,236500,239300,242100,244900,248000,251100,254500,258100,261100,263200,265000,266900,269200,271900,274500,276900,279400,282600,285900,289900,294200,298300,302300,306200,309900,313600,317300,320700,323500,326400,330300,335000,339600,343600,347300,350900,353900,356100,357500,358300,359600,361200,362400,362900,362600,361900,361200,360600,359800,359000,358000,357400,357000,355900,354300,352300,350200,348300,346800,345900,345800,345500,344500,342800,340500,338800,337000,333900,330500,327800,325600,323000,319600,317100,316600,316800,315800,313700,311300,309100,307300,305700,304400,303300,302500,301900,301800,302500,303300,303500,303000,302300,301600,300800,299200,297400,296200,295000,293300,291100,288400,285300,282700,280400,278000,276100,274500,272800,270600,268600,266500,264800,263500,262700,262200,262500,263600,264800,265500,265700,265900,266400,266800,267000,267600,268600,270100,272000,273500,273200,272600,273200,274700,276300,277700,278800,281400,286400,291200,294000,295900,297500,298600,299300,299700,298900,297500,296600,296000,294600,292800,291400,290900,291300,292500,293500
2314,Gwinnett,GA,Atlanta,13,135,61,130300,130000,130000,129800,129600,129600,129800,129800,130000,130300,130700,131100,131400,131600,132000,132800,133700,134300,134700,134900,135100,135600,135800,135800,135900,135900,136100,136700,137200,137900,138700,139400,140000,140500,141000,141900,143200,144300,145000,145600,146200,146600,147400,148500,149500,150500,151400,152300,153000,154000,154900,155500,156000,156600,157000,157500,158100,158800,159400,160100,160700,161300,162000,162700,163300,163800,164300,164800,165200,165400,166000,166900,167600,168000,168100,168100,168400,169100,169600,170000,170600,171100,171300,171200,171200,171300,171700,172100,172400,172900,173500,174100,174600,174800,175000,175300,175500,175700,175800,176300,177100,177600,177800,177900,178200,178800,179500,180500,181300,182000,182600,183400,183900,184300,184800,185700,186300,186900,187900,189000,190100,191400,192700,193600,194000,194200,194300,194600,195100,195400,195100,194900,194800,194800,194800,194700,194400,194100,193700,193100,192500,191800,190700,189300,187800,186300,184700,182900,180800,179200,177500,174700,172000,170900,170000,168500,167100,165600,163900,162600,161800,161200,160900,160700,160000,159100,158400,157800,156900,156100,155300,154200,152900,151400,150300,149700,148900,147900,147000,146400,145500,144100,142600,141700,141000,140400,139600,139200,139300,138700,137100,135800,135200,134800,134900,135000,134800,134400,134300,134600,135200,136200,137500,138700,140300,142700,145400,148000,151200,154500,157200,159700,161800,163200,164300,165500,167000,168400,169200,169800,170600,171500,172200,172700,172600,172500,173600,175300,176500,177200,178100,179200,180200,180800,181100
